 create table myDataTable ( id int , VehicleCondition varchar (250)   , Age varchar (250)   , Gender varchar (250)   , PassengerGender varchar (250)   , Season varchar (250)   , No_of_Passengers varchar (250)   , Plate_Number varchar (250)   , WeekofMonth varchar (250)   , DriverOccupation varchar (250)   , Speed int   , Label varchar (250)   );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1   ,'Bad' , '21-40' , 'Male' , 'Female' , 'Bad' , 'three' , 'Bad' , 'Mid' , 'Govt' , 94 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1953   , 'Bad' , '15-20' , 'Female' , 'Female' , 'Good' , 'one' , 'Good' , 'Start' , 'Govt' , 53 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1954   , 'Good' , '15-20' , 'Male' , 'Female' , 'Good' , 'one' , 'Bad' , 'Start' , 'Govt' , 72 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1955   , 'Bad' , '15-20' , 'Female' , 'Female' , 'Good' , 'three' , 'Bad' , 'Start' , 'Govt' , 78 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1956   , 'Bad' , '41-Above' , 'Female' , 'Male' , 'Good' , 'one' , 'Bad' , 'Last' , 'NonGov' , 72 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1957   , 'Bad' , '41-Above' , 'Female' , 'Female' , 'Good' , 'one' , 'Good' , 'Last' , 'NonGov' , 78 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1958   , 'Good' , '15-20' , 'Male' , 'Female' , 'Good' , 'two' , 'Good' , 'Mid' , 'NonGov' , 40 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1959   , 'Good' , '21-40' , 'Male' , 'Female' , 'Bad' , 'one' , 'Bad' , 'Mid' , 'Govt' , 75 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1960   , 'Good' , '15-20' , 'Female' , 'Female' , 'Good' , 'two' , 'Bad' , 'Last' , 'NonGov' , 88 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1961   , 'Good' , '21-40' , 'Male' , 'Male' , 'Good' , 'three' , 'Bad' , 'Start' , 'NonGov' , 82 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1962   , 'Good' , '15-20' , 'Female' , 'Male' , 'Bad' , 'three' , 'Bad' , 'Mid' , 'Govt' , 69 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1963   , 'Bad' , '21-40' , 'Female' , 'Female' , 'Bad' , 'one' , 'Good' , 'Last' , 'Govt' , 42 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1964   , 'Good' , '41-Above' , 'Female' , 'Female' , 'Bad' , 'two' , 'Bad' , 'Start' , 'NonGov' , 96 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1965   , 'Bad' , '41-Above' , 'Female' , 'Female' , 'Bad' , 'two' , 'Bad' , 'Mid' , 'Govt' , 59 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1966   , 'Good' , '41-Above' , 'Female' , 'Male' , 'Good' , 'one' , 'Good' , 'Mid' , 'NonGov' , 70 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1967   , 'Bad' , '41-Above' , 'Female' , 'Male' , 'Good' , 'three' , 'Good' , 'Last' , 'Govt' , 69 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1968   , 'Good' , '21-40' , 'Male' , 'Male' , 'Good' , 'one' , 'Bad' , 'Start' , 'Govt' , 63 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1969   , 'Bad' , '15-20' , 'Female' , 'Female' , 'Good' , 'one' , 'Bad' , 'Mid' , 'Govt' , 88 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1970   , 'Bad' , '15-20' , 'Male' , 'Male' , 'Bad' , 'one' , 'Good' , 'Start' , 'NonGov' , 82 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1971   , 'Bad' , '21-40' , 'Female' , 'Female' , 'Good' , 'two' , 'Bad' , 'Last' , 'NonGov' , 71 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1972   , 'Good' , '15-20' , 'Female' , 'Male' , 'Bad' , 'three' , 'Bad' , 'Mid' , 'Govt' , 68 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1973   , 'Good' , '41-Above' , 'Male' , 'Female' , 'Bad' , 'three' , 'Good' , 'Mid' , 'Govt' , 98 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1974   , 'Good' , '41-Above' , 'Male' , 'Male' , 'Good' , 'three' , 'Bad' , 'Mid' , 'Govt' , 81 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1975   , 'Good' , '41-Above' , 'Female' , 'Male' , 'Good' , 'one' , 'Good' , 'Last' , 'Govt' , 89 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1976   , 'Good' , '21-40' , 'Male' , 'Female' , 'Bad' , 'two' , 'Good' , 'Start' , 'Govt' , 60 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1977   , 'Good' , '21-40' , 'Male' , 'Male' , 'Bad' , 'three' , 'Bad' , 'Last' , 'NonGov' , 87 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1978   , 'Good' , '21-40' , 'Male' , 'Male' , 'Good' , 'two' , 'Bad' , 'Last' , 'Govt' , 62 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1979   , 'Good' , '41-Above' , 'Female' , 'Female' , 'Good' , 'three' , 'Good' , 'Start' , 'Govt' , 86 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1980   , 'Good' , '21-40' , 'Male' , 'Female' , 'Bad' , 'one' , 'Good' , 'Mid' , 'Govt' , 70 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1981   , 'Good' , '21-40' , 'Male' , 'Male' , 'Good' , 'three' , 'Bad' , 'Mid' , 'Govt' , 72 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1982   , 'Bad' , '21-40' , 'Female' , 'Male' , 'Bad' , 'two' , 'Bad' , 'Mid' , 'NonGov' , 55 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1983   , 'Bad' , '15-20' , 'Female' , 'Male' , 'Good' , 'one' , 'Bad' , 'Mid' , 'Govt' , 69 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1984   , 'Good' , '41-Above' , 'Female' , 'Female' , 'Good' , 'two' , 'Bad' , 'Last' , 'NonGov' , 43 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1985   , 'Bad' , '15-20' , 'Male' , 'Male' , 'Good' , 'three' , 'Good' , 'Start' , 'Govt' , 47 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1986   , 'Bad' , '41-Above' , 'Male' , 'Male' , 'Good' , 'two' , 'Bad' , 'Mid' , 'Govt' , 98 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1987   , 'Bad' , '41-Above' , 'Male' , 'Male' , 'Bad' , 'one' , 'Bad' , 'Mid' , 'NonGov' , 45 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1988   , 'Bad' , '41-Above' , 'Female' , 'Female' , 'Bad' , 'one' , 'Bad' , 'Last' , 'NonGov' , 41 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1989   , 'Good' , '41-Above' , 'Female' , 'Female' , 'Bad' , 'one' , 'Good' , 'Start' , 'NonGov' , 45 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1990   , 'Good' , '15-20' , 'Female' , 'Male' , 'Bad' , 'two' , 'Good' , 'Last' , 'Govt' , 94 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1991   , 'Good' , '41-Above' , 'Female' , 'Female' , 'Good' , 'three' , 'Bad' , 'Last' , 'Govt' , 82 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1992   , 'Bad' , '41-Above' , 'Male' , 'Female' , 'Good' , 'two' , 'Bad' , 'Mid' , 'Govt' , 64 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1993   , 'Bad' , '41-Above' , 'Female' , 'Male' , 'Good' , 'three' , 'Bad' , 'Last' , 'NonGov' , 45 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1994   , 'Bad' , '21-40' , 'Female' , 'Female' , 'Bad' , 'three' , 'Bad' , 'Mid' , 'NonGov' , 76 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1995   , 'Good' , '41-Above' , 'Female' , 'Female' , 'Good' , 'one' , 'Good' , 'Start' , 'Govt' , 98 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1996   , 'Bad' , '15-20' , 'Male' , 'Male' , 'Bad' , 'one' , 'Bad' , 'Last' , 'NonGov' , 89 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1997   , 'Good' , '21-40' , 'Male' , 'Female' , 'Good' , 'two' , 'Good' , 'Mid' , 'Govt' , 42 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1998   , 'Bad' , '15-20' , 'Female' , 'Male' , 'Good' , 'three' , 'Bad' , 'Mid' , 'NonGov' , 46 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1999   , 'Bad' , '41-Above' , 'Male' , 'Female' , 'Good' , 'three' , 'Good' , 'Start' , 'Govt' , 67 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(2000   , 'Bad' , '41-Above' , 'Male' , 'Female' , 'Bad' , 'three' , 'Bad' , 'Mid' , 'NonGov' , 79 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(2001   , 'Bad' , '15-20' , 'Female' , 'Male' , 'Bad' , 'two' , 'Bad' , 'Start' , 'NonGov' , 51 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(2002   , 'Bad' , '15-20' , 'Male' , 'Female' , 'Bad' , 'three' , 'Good' , 'Start' , 'Govt' , 52 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(2003   , 'Good' , '41-Above' , 'Female' , 'Female' , 'Good' , 'three' , 'Good' , 'Mid' , 'NonGov' , 82 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(2004   , 'Good' , '41-Above' , 'Male' , 'Female' , 'Bad' , 'one' , 'Good' , 'Start' , 'NonGov' , 63 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(2005   , 'Good' , '41-Above' , 'Female' , 'Male' , 'Bad' , 'three' , 'Good' , 'Mid' , 'NonGov' , 57 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(2006   , 'Good' , '21-40' , 'Male' , 'Female' , 'Bad' , 'two' , 'Good' , 'Start' , 'NonGov' , 94 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(2007   , 'Bad' , '15-20' , 'Male' , 'Female' , 'Good' , 'one' , 'Good' , 'Last' , 'Govt' , 51 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(2008   , 'Bad' , '41-Above' , 'Female' , 'Male' , 'Bad' , 'two' , 'Bad' , 'Start' , 'Govt' , 55 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(2009   , 'Bad' , '15-20' , 'Male' , 'Male' , 'Good' , 'one' , 'Bad' , 'Start' , 'NonGov' , 50 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(2010   , 'Bad' , '41-Above' , 'Male' , 'Female' , 'Good' , 'three' , 'Bad' , 'Mid' , 'NonGov' , 87 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(2011   , 'Good' , '41-Above' , 'Female' , 'Female' , 'Good' , 'three' , 'Good' , 'Start' , 'Govt' , 86 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(2012   , 'Bad' , '41-Above' , 'Male' , 'Male' , 'Good' , 'two' , 'Good' , 'Start' , 'NonGov' , 74 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(2013   , 'Good' , '21-40' , 'Male' , 'Male' , 'Bad' , 'three' , 'Good' , 'Last' , 'Govt' , 79 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(2014   , 'Good' , '41-Above' , 'Female' , 'Female' , 'Bad' , 'two' , 'Good' , 'Mid' , 'Govt' , 66 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(2015   , 'Bad' , '41-Above' , 'Female' , 'Male' , 'Bad' , 'one' , 'Bad' , 'Mid' , 'Govt' , 68 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(2016   , 'Good' , '21-40' , 'Female' , 'Male' , 'Bad' , 'one' , 'Good' , 'Mid' , 'Govt' , 83 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(2017   , 'Bad' , '21-40' , 'Male' , 'Male' , 'Bad' , 'three' , 'Bad' , 'Last' , 'NonGov' , 67 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(2018   , 'Good' , '21-40' , 'Male' , 'Female' , 'Bad' , 'two' , 'Bad' , 'Last' , 'NonGov' , 93 , 'No' );
